16;14 -1 41 -1 31 -1 14 -1 41 -1 2 -1 2 -1 31 -1 30 -2
17;3 -1 14 -1 41 -2
18;41 -1 7 -1 5 -1 5 -2
19;14 -1 41 -2
20;14 -2
21;14 -1 2 -1 41 -1 41 -1 41 -1 41 -2
22;41 -1 31 -1 48 -1 30 -1 14 -1 41 -1 41 -1 41 -1 41 -2
224;14 -1 2 -1 31 -1 30 -1 17 -1 30 -1 2 -2
225;14 -1 2 -2
226;31 -1 30 -2
227;48 -1 29 -1 48 -1 29 -1 4 -1 48 -1 17 -1 30 -2
228;30 -2
229;30 -2
510;14 -1 41 -1 7 -1 5 -1 5 -2
511;14 -2
512;14 -2
513;14 -1 2 -1 31 -1 30 -1 30 -1 41 -1 2 -2
514;14 -2
1413;14 -1 41 -2
1414;41 -2
1457;14 -1 2 -1 14 -2
2062;14 -2
2312;14 -1 2 -1 14 -2
2431;14 -2
2432;14 -2
5023;14 -1 3 -2
5024;14 -1 32 -1 31 -1 31 -1 30 -1 30 -1 31 -1 30 -1 3 -1 32 -1 31 -1 31 -1 30 -1 2 -1 41 -1 2 -1 41 -1 41 -1 2 -2
5025;14 -1 3 -2
5026;14 -1 3 -1 14 -2
5027;14 -2
5028;14 -1 32 -1 31 -1 30 -1 32 -1 39 -2
5029;14 -1 3 -1 2 -1 2 -2
5030;14 -2
5031;14 -1 3 -2
5032;14 -1 3 -2
5033;14 -2
5034;14 -1 41 -2
5035;14 -1 32 -1 31 -1 30 -1 2 -2
5036;2 -2
5037;14 -1 2 -2
5038;14 -1 41 -1 2 -2
5039;2 -2
5040;14 -1 32 -1 31 -1 31 -1 30 -1 30 -1 8 -1 7 -1 5 -1 5 -2
5041;14 -1 41 -1 41 -1 2 -1 41 -1 2 -2
5042;14 -1 3 -1 2 -2
5043;14 -2
5044;14 -1 32 -1 31 -1 30 -1 3 -1 2 -2
5045;14 -1 3 -1 2 -1 41 -1 41 -1 2 -1 41 -2
5046;2 -2
5047;14 -2
5401;14 -2
5402;14 -1 2 -1 41 -1 41 -1 2 -2
5403;14 -1 2 -1 41 -1 41 -2
5404;41 -1 41 -1 41 -1 41 -1 41 -2
5885;14 -1 3 -1 14 -1 2 -1 14 -2
5886;32 -1 32 -1 25 -1 32 -1 14 -1 8 -1 14 -2
5887;14 -1 3 -1 14 -2
5888;14 -1 3 -1 14 -1 31 -1 14 -1 2 -1 14 -2
5889;14 -1 3 -1 14 -1 39 -1 14 -1 14 -2
5913;14 -1 2 -2
5914;2 -1 14 -2
5915;14 -2
6407;14 -2
6408;2 -2
6409;14 -1 2 -2
7149;14 -2
7150;2 -1 2 -1 31 -2
7151;30 -1 30 -1 30 -1 30 -1 30 -1 48 -1 41 -2
7152;7 -1 41 -1 6 -2
7153;48 -2
7154;31 -2
7155;30 -2
7156;16 -1 31 -1 2 -2
7157;41 -1 41 -1 41 -1 41 -1 41 -2
7158;14 -2
7159;48 -1 48 -1 48 -1 48 -1 14 -1 31 -2
7160;48 -2
7161;14 -1 2 -1 31 -1 2 -1 31 -1 41 -2
7162;14 -2
7163;2 -1 2 -1 31 -1 30 -1 30 -1 48 -1 41 -2
7164;17 -1 30 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -2
7165;2 -1 31 -1 2 -1 41 -1 41 -2
7166;17 -1 30 -2
7167;14 -2
7168;2 -1 41 -1 41 -1 41 -1 41 -1 31 -1 2 -2
7169;30 -1 30 -1 30 -1 30 -1 30 -1 30 -2
7170;14 -2
7171;31 -1 31 -1 2 -2
7172;41 -1 2 -2
7173;41 -2
7174;2 -2
7175;2 -2
7176;41 -2
7177;41 -1 2 -2
7239;14 -2
7240;41 -1 2 -1 2 -1 2 -2
7241;41 -1 41 -1 41 -2
7242;41 -2
7243;2 -2
7244;14 -1 2 -1 46 -1 1 -1 2 -1 14 -1 2 -2
7245;41 -2
7246;14 -1 2 -2
7596;14 -2
7597;2 -2
7598;14 -1 14 -2
7599;14 -2
7600;14 -1 14 -2
7601;14 -1 2 -1 2 -2
7602;14 -1 14 -1 49 -1 49 -1 49 -1 49 -1 48 -2
7603;14 -2
7604;14 -2
7605;14 -2
7606;14 -2
7607;14 -2
7608;14 -1 2 -2
7644;14 -1 42 -2
7645;14 -2
7688;14 -1 31 -1 30 -1 31 -1 30 -1 48 -1 48 -1 48 -1 2 -1 2 -1 41 -1 2 -2
7689;2 -2
7690;41 -2
7691;41 -2
7692;41 -2
7693;14 -2
7694;14 -1 41 -2
7695;2 -1 14 -1 2 -2
7696;14 -2
7697;14 -2
7698;2 -1 2 -1 1 -1 46 -1 2 -1 14 -1 31 -1 41 -2
7699;41 -1 41 -1 41 -2
7700;41 -2
7701;2 -1 38 -1 41 -2
7772;14 -1 31 -1 2 -2
7773;2 -2
7774;7 -2
7775;14 -1 2 -2
7776;2 -2
7777;2 -1 1 -1 46 -1 2 -1 2 -1 3 -1 14 -2
8114;14 -1 31 -1 14 -1 41 -1 41 -1 41 -1 41 -1 41 -2
8115;31 -1 30 -1 30 -1 30 -2
8116;14 -1 3 -1 2 -2
8117;14 -1 42 -1 14 -1 42 -2
8118;14 -1 2 -1 3 -1 2 -2
8119;14 -1 31 -1 30 -1 31 -1 30 -1 30 -1 30 -1 31 -1 30 -1 31 -1 30 -2
10394;14 -2
10395;2 -1 14 -1 2 -1 14 -1 31 -1 30 -2
10396;17 -1 30 -1 31 -1 30 -1 14 -1 2 -2
10397;14 -1 31 -1 30 -1 14 -2
10398;14 -1 31 -1 14 -2
10399;14 -1 31 -2
10400;14 -1 31 -2
10684;14 -2
10685;14 -1 14 -1 14 -1 14 -1 41 -1 14 -1 14 -1 14 -1 14 -1 14 -1 41 -1 3 -1 2 -2
10686;41 -2
10687;14 -2
11900;14 -1 41 -2
11901;31 -1 30 -2
11902;17 -1 30 -1 14 -1 41 -2
11903;14 -1 14 -1 14 -1 3 -1 2 -2
11904;14 -1 31 -1 30 -1 14 -1 7 -1 14 -1 41 -1 2 -2
12097;14 -1 2 -1 1 -1 46 -1 2 -1 3 -1 2 -1 14 -1 41 -1 31 -1 32 -1 14 -1 2 -1 3 -1 2 -1 14 -1 41 -1 41 -1 41 -2
12098;14 -1 41 -2
12099;2 -1 14 -1 14 -2
12100;14 -2
12101;17 -1 30 -1 14 -1 31 -1 2 -1 30 -1 30 -1 19 -1 31 -1 30 -2
12102;14 -1 41 -1 41 -2
12103;41 -2
12104;41 -2
12105;14 -1 41 -1 41 -2
12106;14 -2
12107;48 -2
12108;14 -1 41 -2
12109;41 -2
12110;41 -2
12111;14 -1 41 -1 41 -2
12770;14 -2
12771;7 -2
12772;14 -2
12773;2 -2
12774;41 -1 31 -1 2 -2
12775;2 -1 2 -1 31 -2
12776;41 -1 31 -1 30 -2
12777;2 -2
12778;31 -1 30 -2
12779;48 -2
12780;17 -1 46 -1 30 -2
12781;17 -1 30 -1 14 -2
12782;14 -1 2 -1 31 -1 14 -1 31 -1 30 -2
12783;14 -1 2 -1 31 -1 30 -1 31 -1 30 -2
12849;14 -2
12850;14 -2
12851;14 -2
12852;31 -1 30 -2
12853;30 -2
12854;14 -1 2 -2
12855;14 -2
12856;31 -1 30 -1 17 -1 30 -1 14 -1 2 -1 14 -1 14 -2
13039;14 -2
13040;2 -2
13041;14 -2
13042;14 -2
13043;2 -1 41 -1 38 -1 2 -1 41 -1 33 -1 14 -1 41 -2
13044;41 -2
13045;36 -1 34 -1 38 -1 14 -1 2 -2
13046;41 -2
13047;14 -2
13132;14 -1 41 -1 2 -1 2 -2
13133;14 -1 41 -2
13267;14 -1 2 -2
13268;14 -1 41 -1 41 -2
13269;41 -2
13270;14 -1 41 -1 2 -2
13271;14 -2
13272;41 -2
13273;41 -2
13274;14 -1 41 -2
13275;41 -2
13276;41 -1 41 -1 41 -1 41 -1 41 -1 2 -2
14357;14 -1 31 -1 30 -1 48 -1 30 -1 30 -1 30 -1 17 -1 30 -1 48 -1 32 -1 14 -1 31 -1 31 -1 30 -1 41 -2
14358;14 -1 2 -1 31 -1 30 -2
14359;17 -1 30 -1 48 -1 14 -1 31 -1 30 -1 48 -2
14360;14 -2
14361;14 -1 41 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 17 -1 30 -1 14 -2
14362;14 -1 2 -1 14 -1 31 -1 14 -1 31 -1 14 -1 14 -1 31 -1 30 -1 31 -1 14 -1 2 -2
14363;14 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 14 -2
14364;2 -1 1 -1 46 -1 2 -1 14 -2
14373;14 -1 14 -1 2 -1 14 -1 41 -1 41 -1 2 -2
14374;14 -1 2 -1 14 -1 2 -2
14375;14 -1 31 -1 31 -1 30 -1 48 -1 31 -2
14376;14 -1 2 -1 14 -2
14377;14 -1 41 -1 41 -1 41 -1 41 -1 2 -2
14378;14 -1 2 -1 46 -1 1 -1 2 -2
14379;14 -1 2 -1 14 -2
14380;14 -1 2 -1 41 -2
14402;14 -1 31 -1 30 -1 31 -1 30 -1 14 -1 2 -2
14403;2 -1 1 -1 46 -1 2 -2
15227;14 -1 2 -2
16618;14 -2
16619;14 -2
16620;2 -2
16738;14 -1 3 -1 14 -2
16942;14 -2
16943;14 -2
16944;14 -2
16945;2 -2
17333;14 -1 31 -1 32 -1 31 -1 30 -1 14 -1 41 -1 2 -2
17334;3 -1 2 -2
17335;3 -1 2 -1 14 -1 41 -2
17336;31 -2
17337;2 -2
17338;3 -1 2 -1 14 -1 41 -1 2 -2
17745;14 -2
17746;38 -1 33 -1 36 -1 14 -2
17820;14 -1 41 -2
17821;41 -1 2 -2
17822;3 -1 2 -1 31 -1 30 -2
17887;14 -1 3 -1 14 -1 2 -1 31 -1 31 -1 30 -1 30 -1 30 -1 30 -1 14 -2
17888;14 -1 3 -1 3 -2
18073;14 -1 2 -1 2 -1 2 -2
18074;14 -1 31 -2
18075;2 -2
18076;31 -1 30 -1 2 -1 31 -1 30 -1 48 -1 14 -1 2 -1 31 -1 30 -2
18077;48 -1 30 -1 30 -1 30 -1 41 -1 41 -2
18078;31 -1 30 -2
18079;14 -1 2 -2
18080;14 -2
18081;2 -1 2 -1 2 -2
18082;41 -1 41 -2
18083;41 -2
18084;41 -1 41 -1 41 -1 7 -1 5 -1 5 -2
18085;14 -1 14 -2
18086;41 -2
18087;41 -1 41 -2
18088;14 -2
18885;14 -1 2 -2
18886;14 -1 41 -2
18887;41 -2
19085;14 -1 41 -1 41 -2
19086;7 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -2
19087;14 -1 6 -1 6 -1 6 -1 6 -1 6 -2
19088;2 -1 14 -1 41 -2
19089;6 -2
19090;6 -1 6 -1 6 -1 6 -1 6 -2
19091;6 -1 6 -1 6 -1 6 -1 6 -2
19092;6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 48 -1 14 -1 31 -1 30 -2
19093;17 -1 30 -2
19094;6 -1 6 -1 14 -1 41 -2
19095;6 -1 6 -2
19096;6 -1 6 -1 6 -1 6 -2
19097;6 -1 6 -2
19098;14 -2
19669;14 -1 41 -1 2 -1 14 -1 41 -1 2 -1 14 -1 31 -1 30 -2
19670;30 -2
19671;14 -1 41 -1 41 -1 41 -2
20055;14 -1 7 -1 31 -1 14 -1 14 -1 14 -1 14 -1 14 -1 2 -1 2 -1 31 -1 30 -1 30 -1 30 -1 30 -1 16 -1 31 -1 31 -1 14 -1 14 -1 7 -2
20056;14 -1 14 -1 14 -1 14 -1 31 -1 30 -2
20057;6 -2
20058;14 -1 31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 2 -2
20059;14 -1 41 -2
20060;7 -1 14 -1 31 -2
20061;14 -2
20062;31 -1 30 -1 48 -1 48 -2
20063;17 -1 30 -2
20064;30 -2
20065;14 -1 31 -1 30 -1 14 -2
20066;14 -1 7 -1 14 -1 31 -1 30 -2
20176;14 -2
20177;14 -1 41 -1 41 -1 2 -1 41 -1 41 -2
20178;14 -2
20179;41 -1 2 -2
20180;31 -2
21245;14 -2
21246;2 -1 31 -1 30 -1 30 -2
21247;31 -1 30 -1 32 -1 31 -1 14 -2
21248;14 -2
21249;14 -1 2 -1 3 -1 2 -1 2 -1 14 -2
21250;31 -1 30 -1 30 -1 32 -2
21251;31 -1 14 -2
21252;31 -2
21892;14 -1 2 -2
21893;31 -1 30 -1 30 -2
21894;14 -1 2 -2
21997;14 -2
21998;2 -1 2 -2
21999;14 -2
22000;14 -2
22001;14 -2
22002;41 -2
22218;14 -1 41 -2
22219;14 -2
22220;14 -2
22221;14 -2
23110;14 -1 31 -1 41 -2
23111;41 -2
23112;31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 48 -1 14 -1 2 -2
23113;41 -2
23114;41 -2
23115;3 -1 2 -1 2 -2
23116;14 -1 32 -1 32 -1 27 -1 32 -2
23117;14 -1 2 -2
23118;41 -2
23119;14 -1 41 -1 41 -2
23120;2 -2
23121;41 -2
23122;41 -2
23123;41 -1 2 -2
23124;14 -1 3 -2
23390;14 -1 2 -2
23391;41 -2
23392;14 -1 2 -2
23393;14 -1 31 -1 30 -2
23394;17 -1 30 -2
23395;14 -1 31 -1 30 -2
23396;30 -1 30 -2
23397;14 -1 14 -2
23398;41 -2
23399;41 -2
23400;31 -1 30 -2
23401;17 -1 30 -1 48 -2
23402;14 -1 31 -1 30 -2
23403;14 -1 31 -1 30 -1 14 -2
23404;14 -1 31 -1 30 -1 48 -1 14 -1 49 -2
23405;48 -1 48 -1 48 -1 48 -1 48 -1 48 -1 49 -1 48 -1 48 -1 48 -1 48 -1 48 -1 48 -1 48 -1 49 -1 48 -1 48 -1 48 -1 49 -1 48 -1 48 -1 48 -1 48 -1 48 -2
23406;14 -1 31 -1 30 -2
23407;14 -2
23408;14 -1 41 -2
23409;38 -1 31 -1 49 -1 49 -1 48 -2
23410;41 -1 2 -2
25243;14 -1 2 -1 41 -1 41 -1 41 -2
25244;41 -1 41 -2
25245;14 -1 41 -2
25246;41 -2
25247;14 -2
25248;14 -1 2 -2
25249;41 -2
25250;14 -2
25251;14 -1 41 -2
25252;41 -1 41 -2
25766;14 -1 14 -1 31 -1 30 -2
25767;14 -1 41 -1 2 -1 31 -1 30 -1 31 -1 30 -1 30 -1 30 -1 17 -1 30 -1 41 -1 31 -1 30 -1 42 -1 3 -1 2 -1 2 -1 31 -1 48 -1 13 -2
25768;14 -1 31 -1 30 -2
25769;14 -1 31 -1 30 -2
25770;14 -1 31 -1 41 -2
25771;14 -1 31 -1 48 -1 30 -1 30 -2
25772;14 -1 2 -2
25773;31 -1 30 -1 30 -2
25774;14 -1 41 -2
25775;31 -1 31 -1 2 -2
25776;2 -2
25777;14 -1 31 -1 30 -1 30 -2
25778;30 -2
25779;14 -1 41 -2
25780;14 -2
25781;14 -2
25782;14 -2
25783;31 -1 30 -1 30 -1 30 -2
25964;14 -1 2 -2
25965;14 -1 2 -1 2 -2
25966;2 -2
25967;46 -1 1 -1 2 -1 14 -1 41 -2
25968;2 -1 31 -1 48 -1 30 -1 2 -1 31 -1 30 -1 30 -2
26020;14 -1 41 -2
26021;14 -1 41 -2
26022;41 -2
26023;2 -2
26024;2 -1 2 -2
26025;31 -1 30 -2
26026;41 -2
26027;41 -1 2 -1 41 -1 41 -2
26028;14 -2
26029;2 -2
26030;14 -2
27892;14 -1 14 -2
27893;2 -2
27894;31 -2
27895;48 -1 30 -2
27896;14 -1 41 -2
27897;41 -1 41 -2
27898;2 -1 14 -2
27899;14 -2
27900;2 -2
27901;14 -2
27902;41 -2
27903;41 -2
27904;14 -2
27905;14 -2
27906;41 -2
27907;2 -2
27954;14 -2
27955;14 -1 2 -1 2 -1 31 -1 30 -2
27956;41 -1 41 -1 41 -1 41 -2
27957;14 -1 41 -2
27958;41 -1 31 -1 14 -2
27959;14 -1 41 -1 41 -2
27960;2 -1 14 -2
29592;14 -1 41 -2
29593;2 -2
29594;14 -1 2 -2
29595;31 -2
29596;14 -1 31 -2
29597;14 -2
29598;14 -2
29599;41 -2
29600;14 -1 41 -2
29601;7 -1 5 -1 5 -2
29602;14 -1 41 -2
29603;2 -2
29604;14 -1 2 -2
